STORE NAME,Executive Name,AREA,PHONE 1,PHONE 2,ADDRESS,CONTACT,MOBILE NUMBERS,WHATSAPP LINK,CALL SUMMARY,,,,,,,,,
Verma Opticians,,Seemapuri,096507 82324,,"C-53, New Seemapuri, Mother Dairy Road, Delhi, 110095",96507 82324,9650782324,https://api.whatsapp.com/send?phone=+919650782324,,,,,,,,,,
Kuwar Opticians,,Seemapuri,078384 54587,,"C-209 Jhilmil Colony,, Near Urban Punjab, behind ESI Hospital, Delhi 110095",78384 54587,7838454587,https://api.whatsapp.com/send?phone=+917838454587,,,,,,,,,,
I-sight Opticals,,Seemapuri,098910 62204,,"G-14, New Seemapuri Rd, Pocket 1, Block G, Dilshad Colony, Delhi, Uttar Pradesh 110095",98910 62204,9891062204,https://api.whatsapp.com/send?phone=+919891062204,,,,,,,,,,
Ben Franklin Opticians,,Seemapuri,098534 09007,,"Mandir Marg, Block F, Dilshad Colony, Delhi, 110095 ",98534 09007,9853409007,https://api.whatsapp.com/send?phone=+919853409007,,,,,,,,,,
BRIJ OPTICALS,,Seemapuri, 098112 85417,,"F 11/ 3, near Corp Bank, Dilshad Colony, Delhi, 110095", 098112 85417,9811285417,https://api.whatsapp.com/send?phone=+9109811285417,,,,,,,,,,
SUPER OPTICS,,Seemapuri,011 4360 7789,,"4 D Block Market, Phase, Vivek Vihar Rd, Vivek Vihar, Delhi 110095 ",1 4360 7789,,,,,,,,,,,,
Sethi's Lee Opticals,,Seemapuri,098998 22548,,"Shop No- 3, B-20/G-3, Main Market, Dilshad Garden, Delhi, 110095",98998 22548,9899822548,https://api.whatsapp.com/send?phone=+919899822548,,,,,,,,,,
Vintage Optics,,Seemapuri,099110 13326,,"J-11/1, Dilshad Colony, New Simapuri Main Rd, Block J, New Simapuri",99110 13326,9911013326,https://api.whatsapp.com/send?phone=+919911013326,,,,,,,,,,
Shri Ram Opticals,,Seemapuri,099584 96456,,"Shop No. 8 Shiv Mandir Market Old Seemapuri, Seemapuri, 110095",99584 96456,9958496456,https://api.whatsapp.com/send?phone=+919958496456,,,,,,,,,,
Arora Opticals,,Seemapuri,082228 48986,,"Pockect I-48A Shop no. 5, Dilshad Garden, New Delhi, Delhi 110095",82228 48986,8222848986,https://api.whatsapp.com/send?phone=+918222848986,,,,,,,,,,
Shine Opticals,,Seemapuri,099585 77140,,"Pocket L Dilshad Garden, Block M, Dilshad Garden, Delhi, 110095 ",99585 77140,9958577140,https://api.whatsapp.com/send?phone=+919958577140,,,,,,,,,,
Deepika Opticals,,Seemapuri,092106 40499,,"Satyam Enclave, 53/A, DDA LIG Flats, Jhilmil, Delhi 110095",92106 40499,9210640499,https://api.whatsapp.com/send?phone=+919210640499,,,,,,,,,,
Sai Retina Foundation,,Seemapuri,095600 39064,,"F-5, Basement & Ground Floor, Dilshad Colony, near Mrignayani Chowk, Delhi, 110095",95600 39064,9560039064,https://api.whatsapp.com/send?phone=+919560039064,,,,,,,,,,
Shalini health care ,Naman,SHALIMAR BAGH,9212197271,,"main road, Adarsh Nagar , new Delhi-110033",9212197271,9212197271,https://api.whatsapp.com/send?phone=+919212197271,,,,,,,,,,
Lenskart,,SHALIMAR BAGH,7428891157,,"Shop No. AL 58 , Ground floor.Near AL Market ,Shalimar Bagh ,New Delhi -110088",7428891157,7428891157,https://api.whatsapp.com/send?phone=+917428891157,,,,,,,,,,
Optical Plaza,NAMAN,SHALIMAR BAGH,8860927972,,"Aj-1a,Shop no. 2 Shalimar Bagh,Near Prabhu dayal public school , New Delhi-110088",8860927972,8860927972,https://api.whatsapp.com/send?phone=+918860927972,,,,,,,,,,
Bhatia Optics,NAMAN,SHALIMAR BAGH,9811178758,,"27-28 ,AL  Market ,Shalimar Bagh, New Delhi-110088",9811178758,9811178758,https://api.whatsapp.com/send?phone=+919811178758,,,,,,,,,,
CVC Opticals ,,SHALIMAR BAGH,1800112668,,"Max Hospital ,C and D Block ,Shalimar Place site ,Shalimar Bagh ,New Delhi-110088",1800112668,,,,,,,,,,,,
Amit Opticals,,SHALIMAR BAGH,,,"34 A, Bk -1 Block, Shalimar Bagh, Delhi, 110088",,,,,,,,,,,,,
Soni Opticals,,SHALIMAR BAGH,011 2749 1473,,"327-a Village, Shalimar Bagh, Shalimar Bagh, Delhi, 110088",1 2749 1473,,,,,,,,,,,,
Soni Optics,NAMAN,SHALIMAR BAGH,098994 81716,,"AF -64A, AF Block, Shaheed Udham Singh Marg, Poorbi Shalimar Bag, Shalimar Bagh, Delhi, 110088",98994 81716,9899481716,https://api.whatsapp.com/send?phone=+919899481716,wrong number,,,,,,,,,
Shalimar Opticals,NAMAN,SHALIMAR BAGH,9899093183,,"BK -2/27 Opp. Railway Reservation Center, Shalimar Bagh, Delhi 110088

",9899093183,9899093183,https://api.whatsapp.com/send?phone=+919899093183,,,,,,,,,,
Optical World,,SHALIMAR BAGH,011 4587 1020,,"AL-137, Block AL, Poorbi Shalimar Bag, Shalimar Bagh, Delhi, 110088",1 4587 1020,,,,,,,,,,,,
SKY VISION OPTICAL STORE,NAMAN,SHALIMAR BAGH,9654662191,,"SE-19, Singhal Pur, Shalimar Bagh, Opp. DLF City Center Mall, New Delhi, Delhi 110088",9654662191,9654662191,https://api.whatsapp.com/send?phone=+919654662191,,,,,,,,,,
Star Vision Eye Care,,SHALIMAR BAGH,011 2747 2275,,"SE - 35/1A, Single Pur Village, Near DT mall, Shalimar Bagh, Delhi 110088",1 2747 2275,,,,,,,,,,,,
Harsh Opticals,,SHALIMAR BAGH,,,"BK -2/27 Opp. Railway Reservation Center, Shalimar Bagh, Delhi 110088

",,,,,,,,,,,,,
Janta Optician,NAMAN,SHALIMAR BAGH,9911770567,,"8B, Shalimar Bagh Road, Gobind Kunj, Gobind Mohalla, Haiderpur, Shalimar Bagh, Delhi, 110088",9911770567,9911770567,https://api.whatsapp.com/send?phone=+919911770567,,,,,,,,,,
The Spectacles Shop,NAMAN,SHALIMAR BAGH,9599614863,9999782992,"Shop No. Bh-31 west ,DDA market ,Shalimar bagh club rd., Shalimar bagh ,New Delhi -110088",9599614863,9599614863,https://api.whatsapp.com/send?phone=+919599614863,,,,,,,,,,
Yash Opticals,,SHALIMAR BAGH,011 2749 6529,,"Vardhaman Centre, G-10, Shopping, Rajvir Singh Sehrawat Marg, Block BH, NDPL Colony, Shalimar Bagh, Delhi, 110088",1 2749 6529,,,,,,,,,,,,
Chawla Opticals,NAMAN,SHALIMAR BAGH,9717520225,,"U&V 37 (a UV Block, Pocket U and V, Block BU and V, West Shalimar Bagh, Shalimar Bagh, Delhi, 110088",9717520225,9717520225,https://api.whatsapp.com/send?phone=+919717520225,,,,,,,,,,
Bhatia Optics,,SHALIMAR BAGH,1127481647,,"BB-105, First Floor Vardhman Market, West Shalimar Bagh, Shalimar Bagh, West Shalimar Bagh, Delhi 110088

",1127481647,,,,,,,,,,,,
Shalimar Optics,NAMAN,SHALIMAR BAGH,9899093183,,"BK -2/27 Opp. Railway Reservation Center, Shalimar Bagh, Delhi 110088",9899093183,9899093183,https://api.whatsapp.com/send?phone=+919899093183,,,,,,,,,,
Eye optics,naman,SHALIMAR BAGH,9999480370,,"BF-93, Jhulelal mandir, Road, Shalimar Bagh, Delhi, 110088",9999480370,9999480370,https://api.whatsapp.com/send?phone=+919999480370,,,,,,,,,,
Eyeway Opticians,naman,SHALIMAR BAGH,9818907599,,"A F-64 A,Shalimar Bagh ,New Delhi-110088",9818907599,9818907599,https://api.whatsapp.com/send?phone=+919818907599,,,,,,,,,,
Shiv Contractor,,SHALIMAR BAGH,9811151540,,"BG-1/3B ,Sahipur-Shalimar Bagh, New Delhi-110088",9811151540,9811151540,https://api.whatsapp.com/send?phone=+919811151540,,,,,,,,,,
Hans Optics,Naman,SHALIMAR BAGH,9868457906,,"Shop No. AJ-25A ,AJ Block Market,Shalimar bagh ,Delhi-110088",9868457906,9868457906,https://api.whatsapp.com/send?phone=+919868457906,,,,,,,,,,
Astha Opticals,,SHALIMAR BAGH,1127479141,,"Shop No. 47,Shalimar Bagh ,New Delhi-110088",1127479141,,,,,,,,,,,,
Newmen's Optcals & Hearing Aid Centre,,SHALIMAR BAGH,9999476943,,"AL-41,AL DDA Market ,Shalimar Bagh West ,New Delhi-110088",9999476943,9999476943,https://api.whatsapp.com/send?phone=+919999476943,,,,,,,,,,
JMD Optical,Naman,SHALIMAR BAGH,9711558687,,"Jain Eye Medical Centre ,AD Block ,New delhi -110088",9711558687,9711558687,https://api.whatsapp.com/send?phone=+919711558687,,,,,,,,,,
Royal Opticals,,SHALIMAR BAGH,1127473410,,"61,1st Floor ,Shalimar Bagh ,New Delhi-110088",1127473410,,,,,,,,,,,,
Amit Eye care,Naman,SHALIMAR BAGH,9811573162,,"BK-1/33,Shalimar Bagh,New Delhi-110088",9811573162,9811573162,https://api.whatsapp.com/send?phone=+919811573162,,,,,,,,,,
Sharma Opticals,Naman,SHALIMAR BAGH,9811931577,,"Shop No. AD-9C,Ground Floor ,Shalimar Bagh west,New delhi-110088",9811931577,9811931577,https://api.whatsapp.com/send?phone=+919811931577,,,,,,,,,,
House Of Shades,Naman,SHALIMAR BAGH,9354691837,,"Shop No. 31 ,Shalimar  Bagh ,New delhi-110088",9354691837,9354691837,https://api.whatsapp.com/send?phone=+919354691837,,,,,,,,,,
,,SHALIMAR BAGH,,,,,,,,,,,,,,,,
,,SHALIMAR BAGH,,,,,,,,,,,,,,,,
,,SHALIMAR BAGH,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Krivi Vision,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Ambika Opticals,,SHAHDRA,099994 07020,,"V-8, opp. Dr. Kakkar Clinic, Navin Shahdara, Shahdara, Delhi, 110032",99994 07020,9999407020,https://api.whatsapp.com/send?phone=+919999407020,,,,,,,,,,
Dev Opticals,,SHAHDRA,011 2259 3156,,"Makki Sarai Railway Rd, Shankar Market, Shahdara, New Delhi, Delhi 110032",1 2259 3156,,,,,,,,,,,,
Angel Opticals,,SHAHDRA,097182 44004,,"1/7153, Shivaji Park, Shahdara, Delhi, 110032",97182 44004,9718244004,https://api.whatsapp.com/send?phone=+919718244004,,,,,,,,,,
Amar Eye Center,,SHAHDRA,011 2232 3920,,"B-38, Shahi Mohalla, Mohan Park, Navin Shahdara, Shahdara, Delhi, 110032",1 2232 3920,,,,,,,,,,,,
Manocha Optical,,SHAHDRA,099102 75225,,"327, 252/4, Idgah Rd, Bhola Nath Nagar, Block R, Bihari Colony, Shahdara, Delhi, 110032",99102 75225,9910275225,https://api.whatsapp.com/send?phone=+919910275225,,,,,,,,,,
Manjula Opticals,,SHAHDRA,098916 49595,,"Shop No:20A, Shahdara, Babarpur Main Road, Babarpur Village, Noor Nagar, New Delhi, Delhi 110032",98916 49595,9891649595,https://api.whatsapp.com/send?phone=+919891649595,,,,,,,,,,
Chauhan optical's,,SHAHDRA,098104 84076,,"Rd Number 68, Chhajjupur, Shahdara, Delhi, 11003",98104 84076,9810484076,https://api.whatsapp.com/send?phone=+919810484076,,,,,,,,,,
hanti Opticals - Best Optical Shop In Shahdra - Best Optical,,SHAHDRA,098681 17313,,"1/2344, Main Mandoli Rd, Ram Nagar, Shahdara, Delhi, 110032",98681 17313,9868117313,https://api.whatsapp.com/send?phone=+919868117313,,,,,,,,,,
Decent Opticals,,SHAHDRA,098187 61873,,"499,Near Babu Ram Schol, Bhola Nath Nagar, Shahdara, Delhi, 110032",98187 61873,9818761873,https://api.whatsapp.com/send?phone=+919818761873,,,,,,,,,,
Optical Palace,,SHAHDRA,099992 04358,,"Geeta Bhawan, 319, Main Road, Opp, Bholanath Nagar Marg, Telibara, Shahdara, New Delhi, Delhi 110032",99992 04358,9999204358,https://api.whatsapp.com/send?phone=+919999204358,,,,,,,,,,
Mahadev Opticals,,SHAHDRA,095409 02498,,"Shop No.A/3208, Main Mandoli Rd, Dda Market, Ram Nagar, Shahdara, Delhi, 110032",95409 02498,9540902498,https://api.whatsapp.com/send?phone=+919540902498,,,,,,,,,,
Sippho Opticals,,SHAHDRA,098112 45270,,"418, Telibara, Shahdara, Delhi, 110032",98112 45270,9811245270,https://api.whatsapp.com/send?phone=+919811245270,,,,,,,,,,
Amar Opticals,,SHAHDRA,098998 53282,,"496/E, Rama Block, Street No. 1, Behind Baburam School, Bhola Nath Nagar, Shahdara, Delhi, 110032",98998 53282,9899853282,https://api.whatsapp.com/send?phone=+919899853282,,,,,,,,,,
,,SHAHDRA,,,,,,,,,,,,,,,,
Priyanka Opticals,,SHAHDRA,092108 21475,,"A-50, Opp. D.D.A Quarter Gurudwara, Rd Number 64, Priyadarshini Vihar, Delhi, 110095",92108 21475,9210821475,https://api.whatsapp.com/send?phone=+919210821475,,,,,,,,,,
Search Optical,,SHAHDRA,083838 08098,,"E-8, Shop no, 1, New Light Colony, Block B, Dilshad Colony New Simapuri",83838 08098,8383808098,https://api.whatsapp.com/send?phone=+918383808098,,,,,,,,,,
